idcar_200m;i_est_200;lcog_geo;noeud_delegue;lon_mid;lat_mid;ind;men;men_pauv;men_1ind;men_5ind;men_prop;men_fmp;ind_snv;men_surf;men_coll;men_mais;log_av45;log_45_70;log_70_90;log_ap90;log_inc;log_soc;ind_0_3;ind_4_5;ind_6_10;ind_11_17;ind_18_24;ind_25_39;ind_40_54;ind_55_64;ind_65_79;ind_80p;ind_inc
CRS3035RES200mN2728200E3627600;1;37104;-1;0.8162571;47.280766;5;2.2;0;0.5;0;2.1;0;138031.5;282.1;0;2.2;0;0.2;1.4;0.6;0;0;0.1;0.1;0.3;0.2;0.2;0.9;0.8;0.7;1.2;0.5;0
CRS3035RES200mN2728200E3627800;1;37104;-1;0.8188825;47.280987;2;0.9;0;0.2;0;0.9;0;55212.6;112.8;0;0.9;0;0.1;0.6;0.2;0;0;0;0.1;0.1;0.1;0.1;0.3;0.3;0.3;0.5;0.2;0
CRS3035RES200mN2728200E3628000;1;37104;-1;0.821508;47.28121;26.5;12;1;2;0;8.5;1;689509.4;1255.5;0;12;2.5;0.5;5.5;3.5;0;0;1;0.7;0;0.3;4;6;6.5;3.5;3;1.5;0
CRS3035RES200mN2728200E3628200;1;37104;-1;0.82413346;47.281433;2;0.9;0.1;0.2;0;0.6;0.1;52038.4;94.8;0;0.9;0.2;0;0.4;0.3;0;0;0.1;0.1;0;0;0.3;0.4;0.5;0.3;0.2;0.1;0
CRS3035RES200mN2728200E3628400;1;3726337104;-1;0.826759;47.28166;9;4.1;0.3;0.7;0;2.9;0.3;234173;426.4;0;4.1;0.8;0.2;1.9;1.2;0;0;0.3;0.3;0;0.1;1.4;2;2.2;1.2;1;0.5;0
CRS3035RES200mN2728200E3629000;1;37263;-1;0.83463556;47.282322;5;2;0.2;0.5;0.1;1.4;0.2;109436.7;175.5;0.3;1.7;0.6;0.1;0.5;0.8;0;0;0.2;0.1;0.5;0.2;0.6;1.3;0.7;0.5;0.9;0;0
CRS3035RES200mN2728200E3629200;1;37263;-1;0.83726114;47.282547;28.5;11.7;1.4;2.7;0.7;8.2;1.4;623788.9;1000.6;2.1;9.6;3.4;0.7;2.8;4.8;0;0;1;0.3;3.1;1.4;3.4;7.6;4.1;2.8;4.8;0;0
CRS3035RES200mN2728400E3599600;1;37067;-1;0.44857082;47.25074;11;5.9;0.5;1.9;0;4.7;0.5;269491.9;581.8;0;5.9;2.4;0.5;2.8;0.2;0;0;0.2;0;0;0.7;0;1.2;2.6;2.6;2.3;1.4;0
CRS3035RES200mN2728400E3600000;1;37067;-1;0.45381606;47.2512;12;5.5;0.5;1.3;0.2;5.2;0.5;288771.2;543.7;0;5.5;0.1;1.3;3.1;1;0;0;0.3;0.2;0.5;0.8;0.2;1.3;2.1;1.3;3.2;2.1;0
CRS3035RES200mN2728400E3600200;0;37067;-1;0.45643872;47.251434;46;26;1;11;0;13;3;1019652;2082;0;26;0;1;3;22;0;13;0;0;1;2;5;2;13;11;8;4;0
CRS3035RES200mN2728400E3600400;0;37067;-1;0.4590614;47.251663;48;20;3;6;1;14;3;1028701.2;1732;0;20;6;0;8;6;0;0;1;0;5;5;4;6;7;10;7;3;0
CRS3035RES200mN2728400E3600600;0;37067;-1;0.4616841;47.251896;75;23;0;5;6;20;3;1793563.1;2340;0;23;5;0;7;11;0;0;4;3;5;19;6;8;21;2;4;3;0
CRS3035RES200mN2728400E3600800;1;37067;-1;0.46430683;47.25213;2;0.9;0.1;0.2;0;0.9;0.1;48128.5;90.6;0;0.9;0;0.2;0.5;0.2;0;0;0.1;0;0.1;0.1;0;0.2;0.4;0.2;0.5;0.4;0
CRS3035RES200mN2728400E3601200;1;37067;-1;0.46955234;47.25259;1;0.5;0.1;0.2;0;0.4;0;22107.5;42.3;0.1;0.4;0.2;0.1;0.1;0.1;0;0;0;0;0;0.1;0.1;0.2;0.2;0.2;0.2;0;0
CRS3035RES200mN2728400E3601400;1;37067;-1;0.47217512;47.252823;2;0.9;0.1;0.3;0;0.7;0;44215;84.6;0.1;0.8;0.4;0.2;0.2;0.1;0;0;0.1;0.1;0;0.1;0.2;0.4;0.3;0.4;0.3;0.1;0
CRS3035RES200mN2728400E3601800;1;3706737014;-1;0.47742078;47.253284;2;0.9;0.1;0.3;0;0.7;0;44215;84.6;0.1;0.8;0.4;0.2;0.2;0.1;0;0;0.1;0.1;0;0.1;0.2;0.4;0.3;0.4;0.3;0.1;0
CRS3035RES200mN2728400E3605200;1;37014;-1;0.5220121;47.257202;2;1;0.2;0.4;0;0.8;0.1;49900.2;109.8;0.1;0.9;0.7;0;0;0.3;0;0;0;0;0;0.1;0.2;0.3;0.4;0.5;0.2;0.3;0
CRS3035RES200mN2728400E3606200;1;3701437205;-1;0.53512836;47.25835;2;0.9;0.1;0.2;0;0.7;0;58805.9;87.5;0;0.9;0.2;0.1;0.2;0.4;0;0;0.1;0;0;0.1;0.2;0.3;0.3;0.3;0.5;0.2;0
CRS3035RES200mN2728400E3606400;1;3720537014;-1;0.5377517;47.25858;4;1.8;0.2;0.5;0.1;1.4;0;117611.8;175;0;1.8;0.5;0.2;0.3;0.8;0;0;0.2;0;0.1;0.2;0.3;0.7;0.5;0.6;0.9;0.5;0
CRS3035RES200mN2728400E3608800;1;3718637205;-1;0.56923306;47.26133;17;5.9;0.4;0.9;0.4;4.5;0.2;395308.5;646.6;0;5.9;1.3;0.4;1.2;3;0;0;0.6;0.2;1.5;1.9;2.1;2.6;4;2.8;1.1;0.2;0
CRS3035RES200mN2728400E3609000;1;37186;-1;0.5718566;47.26156;16;5.7;0;1.2;0.3;5.7;0.6;434859.9;734.5;0;5.7;3.3;0.3;0.3;1.8;0;0;1.8;0.3;1.2;1.8;0.6;4.3;2.4;2.4;0.9;0.3;0
CRS3035RES200mN2728400E3609200;0;37186;-1;0.57448024;47.261784;82;37;4;13;1;29;5;1937669.6;3463;2;35;30;1;2;3;1;0;5;3;5;4;9;18;19;11;8;0;0
CRS3035RES200mN2728400E3609400;1;3700637186;-1;0.57710385;47.262012;19;6.8;0;1.4;0.4;6.8;0.7;516396.2;872.2;0;6.8;3.9;0.4;0.4;2.1;0;0;2.1;0.4;1.4;2.1;0.7;5;2.9;2.9;1.1;0.4;0
CRS3035RES200mN2728400E3609600;1;37006;-1;0.57972753;47.26224;4;1.4;0;0.3;0.1;1.4;0.2;108715;183.6;0;1.4;0.8;0.1;0.1;0.4;0;0;0.4;0.1;0.3;0.5;0.1;1.1;0.6;0.6;0.2;0.1;0
CRS3035RES200mN2728400E3611000;1;37006;-1;0.5980936;47.26384;22;10;0.9;3;0.2;9.2;0.4;583137.9;1109.4;0;10;6.4;0.4;2.1;1.1;0;0;0.9;0.4;0.6;1.9;1.3;2.8;4.9;4.5;3;1.7;0
CRS3035RES200mN2728400E3611200;1;37006;-1;0.6007174;47.26407;9;4.1;0.3;1.2;0.1;3.8;0.2;238556.4;453.8;0;4.1;2.6;0.2;0.9;0.4;0;0;0.4;0.2;0.3;0.8;0.5;1.1;2;1.8;1.2;0.7;0
CRS3035RES200mN2728400E3611800;1;37006;-1;0.608589;47.26475;6;2.7;0.2;0.8;0.1;2.5;0.1;159037.6;302.6;0;2.7;1.7;0.1;0.6;0.3;0;0;0.2;0.1;0.2;0.5;0.4;0.8;1.3;1.2;0.8;0.5;0
CRS3035RES200mN2728400E3612000;1;37006;-1;0.6112129;47.26498;4;1.6;0.1;0.5;0.2;1.4;0.2;111235.7;180.8;0;1.6;1.1;0.1;0.3;0.1;0;0;0.2;0;0.1;0.4;0.1;1.1;0.7;0.7;0.5;0.2;0
CRS3035RES200mN2728400E3612800;1;3715937006;-1;0.6217087;47.265892;16;6.6;0.3;2.2;0.9;5.6;0.6;444942.8;723.1;0;6.6;4.4;0.3;1.3;0.6;0;0;0.6;0.2;0.5;1.6;0.3;4.4;2.8;2.8;1.9;0.9;0
CRS3035RES200mN2728400E3613000;1;37159;-1;0.62433267;47.266117;24.5;7.7;0;0.9;0.8;7.3;0.6;705078.6;941;0;7.7;2.1;0.2;0.7;4.7;0;0;0.9;0.6;2.3;3.8;1.9;2.6;7.5;2.6;1.1;1;0.2
CRS3035RES200mN2728400E3614200;1;37159;-1;0.6400771;47.267483;16;6.7;0;0.6;0.3;5.1;0.6;449274.5;741.3;1.4;5.3;2.5;0.3;3.1;0.8;0;0;1.1;0;0.3;1.1;0.6;2.8;3.6;2;3.9;0.6;0
CRS3035RES200mN2728400E3619600;0;3715437250;-1;0.7109363;47.273586;32;11;4;4;1;6;1;628770.5;1052;0;11;1;1;1;8;0;0;3;5;4;1;2;7;5;2;0;1;2
CRS3035RES200mN2728400E3619800;0;37154;-1;0.713561;47.27381;37.5;12;1;1;2;9;1;935206.1;1131;0;12;0;0;0;12;0;0;2;1;2;5.5;6;5;10;3;2;1;0
CRS3035RES200mN2728400E3620000;1;37154;-1;0.71618575;47.27404;1;0.4;0;0.1;0;0.3;0;28323.4;41.1;0;0.4;0.1;0;0.2;0.1;0;0;0.1;0;0;0.1;0.1;0.1;0.3;0.2;0.1;0;0
CRS3035RES200mN2728400E3620400;1;3726637154;-1;0.72143525;47.27449;7;2.5;0.1;0.4;0.2;2.1;0.2;198263.7;287.7;0;2.5;0.5;0.1;1.1;0.8;0;0;0.4;0;0.2;0.7;0.7;0.9;1.8;1.2;0.9;0.2;0
CRS3035RES200mN2728400E3620600;1;37266;-1;0.72406006;47.274715;12;4.3;0.2;0.7;0.3;3.7;0.4;339880.6;493.2;0;4.3;0.8;0.2;2;1.3;0;0;0.7;0.1;0.3;1.2;1.2;1.5;3;2.1;1.6;0.3;0
CRS3035RES200mN2728400E3621400;0;37266;-1;0.73455936;47.27561;33;12;0;0;0;10;1;988025.3;1481;0;12;1;0;3;8;0;0;1;1.5;1.5;4;2;2;9;5;7;0;0
CRS3035RES200mN2728400E3621600;1;37266;-1;0.7371843;47.275837;20;7.2;0.3;1.2;0.5;6.1;0.7;566467.6;822;0;7.2;1.3;0.4;3.3;2.2;0;0;1.1;0.1;0.6;1.9;2;2.5;5;3.5;2.7;0.6;0
CRS3035RES200mN2728400E3622800;1;37266;-1;0.75293404;47.277184;23;9.9;0;3.3;0.8;8.2;0;695503.9;1138.5;0;9.9;7.4;0.8;0;1.7;0;0;0.8;0.8;1.6;1.6;3.3;1.6;3.3;5.8;2.5;1.7;0
CRS3035RES200mN2728400E3623000;1;37266;-1;0.7555591;47.27741;7;2.6;0.1;0.2;0.3;2.2;0;175395.5;230.3;0;2.6;0.2;0.1;1.4;0.9;0;0;0.4;0.1;0.6;0.3;0.4;0.9;2;0.8;1;0.5;0
CRS3035RES200mN2728400E3623600;1;37266;-1;0.7634343;47.27808;2;0.7;0;0.1;0.1;0.6;0;50113;65.8;0;0.7;0.1;0;0.4;0.2;0;0;0.1;0;0.2;0.1;0.1;0.3;0.6;0.2;0.3;0.1;0
CRS3035RES200mN2728400E3624600;1;37104;-1;0.77656007;47.2792;5;2.2;0;0.5;0.2;2.2;0.3;145440.5;279.5;0;2.2;0.6;0.1;1;0.5;0;0;0.1;0;0.2;0.3;0.2;0.9;0.9;1.2;0.9;0.3;0
CRS3035RES200mN2728400E3624800;0;37104;-1;0.7791853;47.279427;26;13;0;6;1;11;0;626466.9;1280;0;13;8;0;1;4;0;0;1;0;0;2;1;4;4;7;7;0;0
CRS3035RES200mN2728400E3625000;1;37104;-1;0.7818105;47.279648;8;3;0.1;0.5;0.3;2.6;0.2;209117.2;391.7;0;3;1.5;0.3;0.8;0.4;0;0;0.3;0.1;0.4;0.9;0.8;0.8;1.8;0.9;1.4;0.6;0
CRS3035RES200mN2728400E3625200;1;37104;-1;0.78443575;47.279873;15;5.6;0.2;0.9;0.6;4.9;0.4;392094.7;734.5;0;5.6;2.7;0.6;1.5;0.8;0;0;0.5;0.1;0.7;1.6;1.5;1.5;3.4;1.8;2.6;1.3;0
CRS3035RES200mN2728400E3625400;1;37104;-1;0.78706104;47.280094;7;2.6;0.1;0.4;0.3;2.3;0.2;182977.5;342.8;0;2.6;1.3;0.3;0.7;0.3;0;0;0.2;0.1;0.3;0.8;0.7;0.7;1.6;0.8;1.2;0.6;0
CRS3035RES200mN2728400E3625600;1;37104;-1;0.7896863;47.28032;1;0.4;0;0.1;0;0.3;0;26139.6;49;0;0.4;0.2;0;0.1;0.1;0;0;0;0;0.1;0.1;0.1;0.1;0.2;0.1;0.2;0.1;0
CRS3035RES200mN2728400E3626000;1;37104;-1;0.794937;47.280766;4;1.5;0;0.1;0;1.5;0;117278.9;204;0;1.5;0.3;0;0.8;0.4;0;0;0.3;0.3;0.4;0.3;0;0.5;0.8;0.5;0.6;0.3;0
CRS3035RES200mN2728400E3626200;0;37104;-1;0.79756236;47.28099;24;13;1;5;0;12;0;559816.5;1216;0;13;0;0;13;0;0;0;2;0;0;1;0;4;3;0;10;4;0
CRS3035RES200mN2728400E3626400;1;37104;-1;0.8001877;47.28121;17;6.2;0;0.6;0;6.2;0;498435.4;867;0;6.2;1.1;0;3.4;1.7;0;0;1.1;1.1;1.7;1.1;0;2.3;3.4;2.3;2.8;1.2;0
CRS3035RES200mN2728400E3626600;1;37104;-1;0.8028131;47.281437;2;0.7;0;0.1;0;0.7;0;58639.5;102;0;0.7;0.1;0;0.4;0.2;0;0;0.1;0.1;0.2;0.1;0;0.3;0.4;0.3;0.3;0.2;0
CRS3035RES200mN2728400E3627200;0;37104;-1;0.81068945;47.282104;24;11;1;3;0;10;0;594165.2;1263;0;11;2;0;4;5;0;0;0;0;0;3;0;2;9;5;2;3;0
CRS3035RES200mN2728400E3627400;0;37104;-1;0.8133149;47.282326;37.5;20;1;6;0;15;1;947577.2;2173;2;18;14;0;3;3;0;0;0;1.5;2;0;0;8;3;9;12;2;0
CRS3035RES200mN2728400E3627600;1;37104;-1;0.81594044;47.28255;4;1.8;0;0.4;0;1.7;0;110425.2;225.7;0;1.8;0;0.1;1.2;0.5;0;0;0.1;0.1;0.3;0.2;0.1;0.7;0.6;0.6;0.9;0.4;0
CRS3035RES200mN2728400E3627800;1;37104;-1;0.81856596;47.282772;1;0.4;0;0.1;0;0.4;0;27606.3;56.4;0;0.4;0;0;0.3;0.1;0;0;0;0;0.1;0.1;0;0.2;0.2;0.1;0.2;0.1;0
CRS3035RES200mN2728400E3628000;1;37104;-1;0.8211915;47.282997;6;2.7;0.2;0.5;0;1.9;0.2;156115.3;284.3;0;2.7;0.6;0.1;1.2;0.8;0;0;0.2;0.2;0;0;0.9;1.4;1.5;0.8;0.7;0.3;0
CRS3035RES200mN2728400E3628200;1;37104;-1;0.8238171;47.28322;5.5;2.5;0.2;0.4;0;1.8;0.2;143105.7;260.6;0;2.5;0.5;0.1;1.2;0.7;0;0;0.2;0.2;0;0.1;0.8;1.2;1.4;0.7;0.6;0.3;0
CRS3035RES200mN2728400E3628400;1;3726337104;-1;0.82644266;47.28344;4;1.8;0.2;0.3;0;1.3;0.2;104076.9;189.5;0;1.8;0.4;0.1;0.8;0.5;0;0;0.2;0.1;0;0;0.6;0.9;1;0.5;0.5;0.2;0
CRS3035RES200mN2728600E3599600;1;37067;-1;0.44824177;47.25252;1;0.5;0;0.2;0;0.4;0;24499.3;52.9;0;0.5;0.2;0;0.3;0;0;0;0;0;0;0.1;0;0.1;0.2;0.3;0.2;0.1;0
CRS3035RES200mN2728600E3600200;1;37067;-1;0.45610997;47.253216;14;6.4;0.6;1.5;0.2;6.1;0.6;336899.8;634.4;0;6.4;0.2;1.5;3.6;1.1;0;0;0.4;0.2;0.6;0.9;0.2;1.5;2.4;1.5;3.8;2.5;0
CRS3035RES200mN2728600E3600400;0;37067;-1;0.45873272;47.25345;68.5;32;2;13;2;24;2;1575214.6;2751;0;32;14;9;3;6;0;0;3;1;4.5;8;2;14;14;10;8;4;0
CRS3035RES200mN2728600E3600600;0;37067;-1;0.4613555;47.25368;68.5;33;3;14;1;27;2;1382332.5;3104;0;33;25;5;0;3;0;0;1;2;4.5;5;4;9;15;8;13;7;0
CRS3035RES200mN2728600E3600800;0;37067;-1;0.46397832;47.25391;66;29;4;12;1;17;1;1507537.5;2630;4;25;18;0;2;9;0;0;3;1;2.5;7.5;5;16;14;8;6;3;0
CRS3035RES200mN2728600E3603600;1;37014;-1;0.50069994;47.25714;5;2.4;0.5;0.9;0.1;1.7;0.4;118202.8;256.8;0;2.4;1;0.6;0.5;0.3;0;0;0;0;0.2;0.4;0.6;0.3;0.9;0.7;1.2;0.7;0
CRS3035RES200mN2728600E3603800;1;37014;-1;0.503323;47.257374;8;3.9;0.8;1.4;0.2;2.7;0.6;189124.5;410.9;0;3.9;1.5;1;0.8;0.6;0;0;0;0;0.4;0.6;1;0.4;1.3;1.2;1.9;1.2;0
CRS3035RES200mN2728600E3607200;1;37205;-1;0.54791945;47.26128;4;2.2;0.3;0.9;0;1.8;0.2;100890.8;233.9;0;2.2;1.5;0.1;0.2;0.4;0;0;0.2;0;0.2;0.1;0.1;0.6;1.1;0.6;0.9;0.2;0
CRS3035RES200mN2728600E3607400;1;37205;-1;0.55054295;47.26151;6;3.3;0.5;1.4;0;2.7;0.3;151336.2;350.8;0;3.3;2.2;0.2;0.3;0.6;0;0;0.3;0;0.3;0.2;0.2;0.9;1.6;0.9;1.3;0.3;0
CRS3035RES200mN2728600E3611200;1;37006;-1;0.6003935;47.265854;6;2.7;0.2;0.8;0.1;2.5;0.1;159037.6;302.6;0;2.7;1.7;0.1;0.6;0.3;0;0;0.2;0.1;0.2;0.5;0.4;0.8;1.3;1.2;0.8;0.5;0
CRS3035RES200mN2728600E3611400;1;37006;-1;0.60301745;47.26608;6;2.7;0.2;0.8;0.1;2.5;0.1;159037.6;302.6;0;2.7;1.7;0.1;0.6;0.3;0;0;0.2;0.1;0.2;0.5;0.4;0.8;1.3;1.2;0.8;0.5;0
CRS3035RES200mN2728600E3611600;1;37006;-1;0.60564137;47.266308;5;2.3;0.2;0.7;0;2.1;0.1;132531.3;252.1;0;2.3;1.5;0.1;0.5;0.2;0;0;0.2;0.1;0.2;0.4;0.3;0.6;1.1;1;0.7;0.4;0
CRS3035RES200mN2728600E3611800;1;37006;-1;0.60826534;47.266537;2;0.9;0.1;0.3;0;0.8;0;53012.5;100.9;0;0.9;0.6;0;0.2;0.1;0;0;0.1;0;0.1;0.2;0.1;0.2;0.4;0.4;0.3;0.2;0
CRS3035RES200mN2728600E3615200;1;37159;-1;0.6528759;47.2704;8;2.3;0.2;0.2;0.2;1.8;0;194195.9;245.9;0;2.3;0.4;0;0.8;1.1;0;0;0.2;0;0.6;0.8;1.3;1;3.1;0.6;0.4;0;0
CRS3035RES200mN2728600E3615800;1;37159;-1;0.66074896;47.27108;11;3.1;0.3;0.3;0.3;2.5;0;267019.3;338.2;0;3.1;0.6;0;1.1;1.4;0;0;0.3;0;0.8;1.1;1.7;1.4;4.2;0.9;0.6;0;0
CRS3035RES200mN2728600E3616000;0;37159;-1;0.66337335;47.271305;24;11;1;3;0;10;1;611558.8;1102;0;11;0;0;8;3;0;0;0;0;0;0;3;1;6;7;3;4;0
CRS3035RES200mN2728600E3616200;1;37159;-1;0.6659978;47.271534;12;4.1;0;0.8;0.4;4.1;0;321222.8;392.2;0;4.1;0.3;0;1.9;1.9;0;0;0;0;1.1;1.9;0.7;1.9;2.6;1.9;1.1;0.8;0
CRS3035RES200mN2728600E3618000;1;37250;-1;0.68961847;47.273567;3;1.1;0.2;0.2;0.1;0.9;0.1;71114.4;134.6;0.1;1;0.4;0;0.2;0.5;0;0;0.2;0.1;0.2;0.5;0.2;0.4;0.7;0.3;0.2;0.2;0
CRS3035RES200mN2728600E3619200;1;3715437250;-1;0.70536655;47.27492;18;6.6;0.9;1.2;0.8;5.5;0.6;426686.4;807.9;0.3;6.3;2.1;0.2;1.5;2.8;0;0;1.1;0.6;1;2.8;1.2;2.4;4.3;2;1.2;1.4;0
CRS3035RES200mN2728600E3619400;1;3715437250;-1;0.7079913;47.275146;5;1.8;0.3;0.3;0.2;1.5;0.2;118524;224.4;0.1;1.7;0.6;0;0.4;0.8;0;0;0.3;0.2;0.3;0.8;0.3;0.7;1.2;0.5;0.3;0.4;0
CRS3035RES200mN2728600E3619600;1;3715437250;-1;0.71061605;47.27537;1;0.4;0.1;0.1;0;0.3;0;23704.8;44.9;0;0.4;0.1;0;0.1;0.2;0;0;0.1;0;0;0.2;0.1;0.1;0.2;0.1;0.1;0.1;0
CRS3035RES200mN2728600E3621200;1;37266;-1;0.731615;47.277172;1;0.4;0;0.1;0;0.3;0;28323.4;41.1;0;0.4;0.1;0;0.2;0.1;0;0;0.1;0;0;0.1;0.1;0.1;0.3;0.2;0.1;0;0
CRS3035RES200mN2728600E3621600;1;37266;-1;0.7368649;47.277622;17;6.1;0.2;1;0.5;5.2;0.6;481497.5;698.7;0;6.1;1.2;0.3;2.8;1.8;0;0;0.9;0.1;0.5;1.6;1.7;2.1;4.3;3;2.3;0.5;0
CRS3035RES200mN2728600E3621800;1;37266;-1;0.7394899;47.277847;3;1.1;0;0.2;0.1;0.9;0.1;84970.1;123.3;0;1.1;0.2;0.1;0.5;0.3;0;0;0.2;0;0.1;0.3;0.3;0.4;0.7;0.5;0.4;0.1;0
CRS3035RES200mN2728600E3622000;1;37266;-1;0.7421149;47.278072;1;0.4;0;0.1;0;0.4;0;30239.3;49.5;0;0.4;0.3;0;0;0.1;0;0;0;0;0.1;0.1;0.1;0.1;0.1;0.3;0.1;0.1;0
CRS3035RES200mN2728600E3622200;0;37266;-1;0.74473995;47.278297;44;18;1;3;1;12;4;1098883.2;1939;0;18;0;0;0;18;0;6;0;1;2;3;8;4;11;8;5;2;0
CRS3035RES200mN2728600E3622400;0;37266;-1;0.747365;47.27852;30.5;13;1;1;0;7;4;806663;1192;0;13;0;0;0;13;0;4;0;0;2.5;5;1;5;7;2;8;0;0
CRS3035RES200mN2728600E3623600;1;37266;-1;0.7631158;47.279865;3;1.1;0;0.1;0.1;1;0;75169.5;98.7;0;1.1;0.1;0;0.6;0.4;0;0;0.2;0.1;0.2;0.1;0.2;0.4;0.9;0.3;0.4;0.2;0
CRS3035RES200mN2728600E3623800;1;37266;-1;0.765741;47.28009;2;0.7;0;0.1;0.1;0.6;0;50113;65.8;0;0.7;0.1;0;0.4;0.2;0;0;0.1;0;0.2;0.1;0.1;0.3;0.6;0.2;0.3;0.1;0
CRS3035RES200mN2728600E3624400;1;3710437266;-1;0.77361673;47.28076;2;0.9;0;0.2;0.1;0.9;0.1;58176.2;111.8;0;0.9;0.2;0.1;0.4;0.2;0;0;0;0;0.1;0.1;0.1;0.3;0.4;0.5;0.4;0.1;0
CRS3035RES200mN2728600E3624600;1;37104;-1;0.776242;47.280987;15;6.7;0;1.6;0.5;6.7;0.9;436321.4;838.4;0;6.7;1.8;0.5;3;1.4;0;0;0.2;0;0.6;0.8;0.7;2.5;2.8;3.7;2.8;0.9;0
CRS3035RES200mN2728600E3624800;1;37104;-1;0.7788673;47.281208;14;6.2;0;1.5;0.4;6.2;0.9;407233.3;782.5;0;6.2;1.7;0.4;2.8;1.3;0;0;0.2;0;0.5;0.8;0.6;2.4;2.6;3.4;2.6;0.9;0
CRS3035RES200mN2728600E3625000;1;37104;-1;0.78149265;47.281433;9;3.4;0.1;0.5;0.4;2.9;0.2;235256.8;440.7;0;3.4;1.6;0.4;0.9;0.5;0;0;0.3;0.1;0.4;1;0.9;0.9;2;1;1.6;0.8;0
CRS3035RES200mN2728600E3625200;1;37104;-1;0.784118;47.28166;3;1.1;0;0.2;0.1;1;0.1;78418.9;146.9;0;1.1;0.5;0.1;0.3;0.2;0;0;0.1;0;0.2;0.3;0.3;0.3;0.7;0.4;0.5;0.2;0
CRS3035RES200mN2728600E3625400;1;37104;-1;0.78674334;47.28188;3;1.1;0;0.2;0.1;1;0.1;78418.9;146.9;0;1.1;0.5;0.1;0.3;0.2;0;0;0.1;0;0.2;0.3;0.3;0.3;0.7;0.4;0.5;0.2;0
CRS3035RES200mN2728600E3625600;0;37104;-1;0.78936875;47.282104;21.5;12;1;5;0;11;0;567946.1;1589;0;12;9;2;0;1;0;0;0;1;1;0.5;0;4;0;4;7;4;0
CRS3035RES200mN2728600E3625800;0;37104;-1;0.79199415;47.282326;47.5;18;2;4;2;18;3;1282020.2;2441;0;18;3;1;1;13;0;0;3.5;0;3;6;5;6;14;3;6;1;0
CRS3035RES200mN2728600E3626000;0;37104;-1;0.79461956;47.28255;78;25;0;2;2;24;4;2074212.9;2712;0;25;0;0;0;25;0;0;2;6;12;11;1;16;19;3;8;0;0
CRS3035RES200mN2728600E3626200;1;37104;-1;0.797245;47.282772;3;1.1;0;0.1;0;1.1;0;87959.2;153;0;1.1;0.2;0;0.6;0.3;0;0;0.2;0.2;0.3;0.2;0;0.4;0.6;0.4;0.5;0.2;0
CRS3035RES200mN2728600E3627200;0;37104;-1;0.81037253;47.28389;27;12;0;4;0;9;2;679354.9;1089;0;12;8;1;2;1;0;0;1;0;1;1;3;3;4;4;7;3;0
CRS3035RES200mN2728600E3627400;0;37104;-1;0.8129981;47.28411;55;25;2;7;0;18;2;1453286.9;2555;4;21;9;0;2;14;0;0;1;2;6;2;2;8;16;6;11;1;0
CRS3035RES200mN2728600E3627600;1;37104;-1;0.8156237;47.284336;5;2.2;0;0.5;0;2.1;0;138031.5;282.1;0;2.2;0;0.2;1.4;0.6;0;0;0.1;0.1;0.3;0.2;0.2;0.9;0.8;0.7;1.2;0.5;0
CRS3035RES200mN2728800E3599800;1;37067;-1;0.4505355;47.254536;2;1.1;0.1;0.3;0;0.9;0.1;48998.5;105.8;0;1.1;0.4;0.1;0.5;0.1;0;0;0;0;0;0.1;0;0.2;0.5;0.5;0.4;0.3;0
CRS3035RES200mN2728800E3600000;1;37067;-1;0.45315832;47.25477;2;0.9;0.1;0.2;0;0.9;0.1;48128.5;90.6;0;0.9;0;0.2;0.5;0.2;0;0;0.1;0;0.1;0.1;0;0.2;0.4;0.2;0.5;0.4;0
CRS3035RES200mN2728800E3600200;0;37067;-1;0.45578116;47.255;38;19;0;6;0;19;0;990999.8;1832;0;19;0;12;3;4;0;0;1;0;2;2;0;3;11;3;10;6;0
CRS3035RES200mN2728800E3600400;0;37067;-1;0.45840403;47.25523;29;15;0;7;0;10;0;696280.9;1177;0;15;2;11;2;0;0;0;2;1;0;1;0;9;2;4;5;5;0
CRS3035RES200mN2728800E3600600;0;37067;-1;0.4610269;47.255463;39.5;18;4;6;0;8;4;824375.2;1823;7;11;10;0;4;4;0;3;2;1;1.5;5;2;3;15;5;4;1;0
CRS3035RES200mN2728800E3600800;0;37067;-1;0.4636498;47.255695;99;49;9;20;3;33;7;2077579.1;4252;12;37;39;0;0;10;0;0;4;2;5;9;5;15;19;15;16;9;0
CRS3035RES200mN2728800E3602400;1;37014;-1;0.48463377;47.25754;5;2.6;0.3;1.2;0.1;2.1;0.1;107756.6;233.6;0;2.6;1.9;0.6;0.1;0;0;0;0.1;0.1;0;0.4;0.3;0.4;0.8;1;1.3;0.6;0
CRS3035RES200mN2728800E3602600;1;37014;-1;0.48725685;47.257774;1;0.5;0.1;0.2;0;0.4;0;21551.3;46.7;0;0.5;0.4;0.1;0;0;0;0;0;0;0;0.1;0.1;0.1;0.2;0.2;0.2;0.1;0
CRS3035RES200mN2728800E3602800;1;37014;-1;0.48987997;47.258003;30;15.8;1.7;7.5;0.8;12.5;0.8;646539.6;1401.7;0;15.8;11.7;3.3;0.8;0;0;0;0.8;0.8;0;2.5;1.7;2.5;5;5.9;7.5;3.3;0
CRS3035RES200mN2728800E3603000;1;37014;-1;0.4925031;47.258236;12;5.9;1.2;2;0.3;4.1;0.9;283686.8;616.4;0;5.9;2.3;1.5;1.2;0.9;0;0;0;0;0.6;0.9;1.5;0.6;2;1.7;2.9;1.8;0
